seq_mp,entidad,id_entidad,municipio,nombre,sexo,partido,integrantes,categoria,descripcion,total_pob,hombres,mujeres,munid_sec,seq_cat,id_distrito,distrito,seccion,unidadterritotial,sede,sede_cat,seq_com,mrcp,seccion_sede,tipo_mrcp,id_mrcp,opinion_si,opinion_no,nulo,total_opiniones,lista_nominal,observaciones,recuento,fecha,seq_sec,tipo,tipo_cat,seq_dh,IDHclasif,IDHidh,IDHgdh,IDHgdh_cat,IDHtmi,IDHipca,IDHisal,IDHieduc,IDHiing,seq_dm,IDMporc_15ymas_analfabeta,IDMporc_15ymas_sinprim,IDMporc_ocu_viv_sindres,IDMporc_ocu_viv_sinel,IDMporc_ocu_viv_sinagua,IDMporc_ocu_viv_hacin,IDMporc_ocu_viv_pisotierra,IDMporc_loc_menor5k,IDMporc_pocu_2sm,IDMindice_marginacion,IDMgrado_marginacion,IDMgradomar_cat,IDMlugar_estatal,IDMlugar_nacional,seq_gin,gini,gin_ingreso,seq_rez,IR_pobtotal,IR_irs,IR_grz,IR_grz_cat,IR_lugar
232,OAXACA,20,SAN LUCAS OJITLAN,ALICIA MORENO  PEREDA ,M,COALICION,PTMORENAPES,2,COALICION ,22185.0,10616.0,11569.0,232,174,1,SAN JUAN BAUTISTA TUXTEPEC,1255,70,NO,0,,,,,,,,,,,,,,176,URBANO,2,232.0,1915.0,0.587,MEDIO,1.0,30.0,871.5,0.759,0.449,0.594,232,17.18,34.4,2.34,4.69,27.13,56.92,24.26,70.77,72.74,1.249,MA,4,134,280,232,0.412336,0.098277,232,22185,1.73285,Alto,3,165
232,OAXACA,20,SAN LUCAS OJITLAN,ALICIA MORENO  PEREDA ,M,COALICION,PTMORENAPES,2,COALICION ,22185.0,10616.0,11569.0,232,175,1,SAN JUAN BAUTISTA TUXTEPEC,1256,70,NO,0,,,,,,,,,,,,,,177,URBANO,2,232.0,1915.0,0.587,MEDIO,1.0,30.0,871.5,0.759,0.449,0.594,232,17.18,34.4,2.34,4.69,27.13,56.92,24.26,70.77,72.74,1.249,MA,4,134,280,232,0.412336,0.098277,232,22185,1.73285,Alto,3,165
232,OAXACA,20,SAN LUCAS OJITLAN,ALICIA MORENO  PEREDA ,M,COALICION,PTMORENAPES,2,COALICION ,22185.0,10616.0,11569.0,232,176,1,SAN JUAN BAUTISTA TUXTEPEC,1257,40,NO,0,,,,,,,,,,,,,,178,MIXTO,0,232.0,1915.0,0.587,MEDIO,1.0,30.0,871.5,0.759,0.449,0.594,232,17.18,34.4,2.34,4.69,27.13,56.92,24.26,70.77,72.74,1.249,MA,4,134,280,232,0.412336,0.098277,232,22185,1.73285,Alto,3,165
232,OAXACA,20,SAN LUCAS OJITLAN,ALICIA MORENO  PEREDA ,M,COALICION,PTMORENAPES,2,COALICION ,22185.0,10616.0,11569.0,232,177,1,SAN JUAN BAUTISTA TUXTEPEC,1258,55,SI,1,140.0,201258B01,1258.0,B,1.0,150.0,9.0,2.0,161.0,1772.0,Actas de mesas receptoras,NO,2021-01-08 22:12:21,179,RURAL,1,232.0,1915.0,0.587,MEDIO,1.0,30.0,871.5,0.759,0.449,0.594,232,17.18,34.4,2.34,4.69,27.13,56.92,24.26,70.77,72.74,1.249,MA,4,134,280,232,0.412336,0.098277,232,22185,1.73285,Alto,3,165
232,OAXACA,20,SAN LUCAS OJITLAN,ALICIA MORENO  PEREDA ,M,COALICION,PTMORENAPES,2,COALICION ,22185.0,10616.0,11569.0,232,177,1,SAN JUAN BAUTISTA TUXTEPEC,1258,55,SI,1,141.0,201258C01,1258.0,C,1.0,157.0,10.0,1.0,168.0,1771.0,Actas de mesas receptoras,NO,2021-01-08 22:10:59,179,RURAL,1,232.0,1915.0,0.587,MEDIO,1.0,30.0,871.5,0.759,0.449,0.594,232,17.18,34.4,2.34,4.69,27.13,56.92,24.26,70.77,72.74,1.249,MA,4,134,280,232,0.412336,0.098277,232,22185,1.73285,Alto,3,165
232,OAXACA,20,SAN LUCAS OJITLAN,ALICIA MORENO  PEREDA ,M,COALICION,PTMORENAPES,2,COALICION ,22185.0,10616.0,11569.0,232,178,1,SAN JUAN BAUTISTA TUXTEPEC,1259,63,SI,1,142.0,201259B01,1259.0,B,1.0,300.0,26.0,8.0,334.0,1633.0,Actas de mesas receptoras,NO,2021-01-08 22:11:25,180,RURAL,1,232.0,1915.0,0.587,MEDIO,1.0,30.0,871.5,0.759,0.449,0.594,232,17.18,34.4,2.34,4.69,27.13,56.92,24.26,70.77,72.74,1.249,MA,4,134,280,232,0.412336,0.098277,232,22185,1.73285,Alto,3,165
232,OAXACA,20,SAN LUCAS OJITLAN,ALICIA MORENO  PEREDA ,M,COALICION,PTMORENAPES,2,COALICION ,22185.0,10616.0,11569.0,232,178,1,SAN JUAN BAUTISTA TUXTEPEC,1259,63,SI,1,143.0,201259C01,1259.0,C,1.0,282.0,18.0,7.0,307.0,1632.0,Actas de mesas receptoras,NO,2021-01-08 22:12:52,180,RURAL,1,232.0,1915.0,0.587,MEDIO,1.0,30.0,871.5,0.759,0.449,0.594,232,17.18,34.4,2.34,4.69,27.13,56.92,24.26,70.77,72.74,1.249,MA,4,134,280,232,0.412336,0.098277,232,22185,1.73285,Alto,3,165
232,OAXACA,20,SAN LUCAS OJITLAN,ALICIA MORENO  PEREDA ,M,COALICION,PTMORENAPES,2,COALICION ,22185.0,10616.0,11569.0,232,179,1,SAN JUAN BAUTISTA TUXTEPEC,1260,20,NO,0,,,,,,,,,,,,,,181,RURAL,1,232.0,1915.0,0.587,MEDIO,1.0,30.0,871.5,0.759,0.449,0.594,232,17.18,34.4,2.34,4.69,27.13,56.92,24.26,70.77,72.74,1.249,MA,4,134,280,232,0.412336,0.098277,232,22185,1.73285,Alto,3,165
232,OAXACA,20,SAN LUCAS OJITLAN,ALICIA MORENO  PEREDA ,M,COALICION,PTMORENAPES,2,COALICION ,22185.0,10616.0,11569.0,232,180,1,SAN JUAN BAUTISTA TUXTEPEC,1261,70,SI,1,144.0,201261B01,1261.0,B,1.0,246.0,19.0,4.0,269.0,1355.0,Actas de mesas receptoras,NO,2021-01-08 22:34:55,182,RURAL,1,232.0,1915.0,0.587,MEDIO,1.0,30.0,871.5,0.759,0.449,0.594,232,17.18,34.4,2.34,4.69,27.13,56.92,24.26,70.77,72.74,1.249,MA,4,134,280,232,0.412336,0.098277,232,22185,1.73285,Alto,3,165
232,OAXACA,20,SAN LUCAS OJITLAN,ALICIA MORENO  PEREDA ,M,COALICION,PTMORENAPES,2,COALICION ,22185.0,10616.0,11569.0,232,180,1,SAN JUAN BAUTISTA TUXTEPEC,1261,70,SI,1,145.0,201261C01,1261.0,C,1.0,239.0,15.0,2.0,256.0,1355.0,Actas de mesas receptoras,NO,2021-01-08 22:35:26,182,RURAL,1,232.0,1915.0,0.587,MEDIO,1.0,30.0,871.5,0.759,0.449,0.594,232,17.18,34.4,2.34,4.69,27.13,56.92,24.26,70.77,72.74,1.249,MA,4,134,280,232,0.412336,0.098277,232,22185,1.73285,Alto,3,165
232,OAXACA,20,SAN LUCAS OJITLAN,ALICIA MORENO  PEREDA ,M,COALICION,PTMORENAPES,2,COALICION ,22185.0,10616.0,11569.0,232,180,1,SAN JUAN BAUTISTA TUXTEPEC,1261,70,SI,1,146.0,201261C02,1261.0,C,2.0,216.0,15.0,3.0,234.0,1354.0,Actas de mesas receptoras,NO,2021-01-08 22:32:31,182,RURAL,1,232.0,1915.0,0.587,MEDIO,1.0,30.0,871.5,0.759,0.449,0.594,232,17.18,34.4,2.34,4.69,27.13,56.92,24.26,70.77,72.74,1.249,MA,4,134,280,232,0.412336,0.098277,232,22185,1.73285,Alto,3,165
232,OAXACA,20,SAN LUCAS OJITLAN,ALICIA MORENO  PEREDA ,M,COALICION,PTMORENAPES,2,COALICION ,22185.0,10616.0,11569.0,232,181,1,SAN JUAN BAUTISTA TUXTEPEC,1262,69,NO,0,,,,,,,,,,,,,,183,RURAL,1,232.0,1915.0,0.587,MEDIO,1.0,30.0,871.5,0.759,0.449,0.594,232,17.18,34.4,2.34,4.69,27.13,56.92,24.26,70.77,72.74,1.249,MA,4,134,280,232,0.412336,0.098277,232,22185,1.73285,Alto,3,165
232,OAXACA,20,SAN LUCAS OJITLAN,ALICIA MORENO  PEREDA ,M,COALICION,PTMORENAPES,2,COALICION ,22185.0,10616.0,11569.0,232,182,1,SAN JUAN BAUTISTA TUXTEPEC,1263,69,SI,1,147.0,201263B01,1263.0,B,1.0,274.0,4.0,0.0,278.0,1254.0,Actas de mesas receptoras,NO,2021-01-08 22:32:52,184,RURAL,1,232.0,1915.0,0.587,MEDIO,1.0,30.0,871.5,0.759,0.449,0.594,232,17.18,34.4,2.34,4.69,27.13,56.92,24.26,70.77,72.74,1.249,MA,4,134,280,232,0.412336,0.098277,232,22185,1.73285,Alto,3,165
232,OAXACA,20,SAN LUCAS OJITLAN,ALICIA MORENO  PEREDA ,M,COALICION,PTMORENAPES,2,COALICION ,22185.0,10616.0,11569.0,232,182,1,SAN JUAN BAUTISTA TUXTEPEC,1263,69,SI,1,148.0,201263C01,1263.0,C,1.0,263.0,10.0,6.0,279.0,1253.0,Actas de mesas receptoras,NO,2021-01-08 22:42:15,184,RURAL,1,232.0,1915.0,0.587,MEDIO,1.0,30.0,871.5,0.759,0.449,0.594,232,17.18,34.4,2.34,4.69,27.13,56.92,24.26,70.77,72.74,1.249,MA,4,134,280,232,0.412336,0.098277,232,22185,1.73285,Alto,3,165
232,OAXACA,20,SAN LUCAS OJITLAN,ALICIA MORENO  PEREDA ,M,COALICION,PTMORENAPES,2,COALICION ,22185.0,10616.0,11569.0,232,183,1,SAN JUAN BAUTISTA TUXTEPEC,1264,40,SI,1,149.0,201264B01,1264.0,B,1.0,225.0,5.0,7.0,237.0,1882.0,Actas de mesas receptoras,NO,2021-01-08 22:33:17,185,RURAL,1,232.0,1915.0,0.587,MEDIO,1.0,30.0,871.5,0.759,0.449,0.594,232,17.18,34.4,2.34,4.69,27.13,56.92,24.26,70.77,72.74,1.249,MA,4,134,280,232,0.412336,0.098277,232,22185,1.73285,Alto,3,165
232,OAXACA,20,SAN LUCAS OJITLAN,ALICIA MORENO  PEREDA ,M,COALICION,PTMORENAPES,2,COALICION ,22185.0,10616.0,11569.0,232,183,1,SAN JUAN BAUTISTA TUXTEPEC,1264,40,SI,1,150.0,201264C01,1264.0,C,1.0,235.0,9.0,1.0,245.0,1881.0,Actas de mesas receptoras,NO,2021-01-08 22:35:58,185,RURAL,1,232.0,1915.0,0.587,MEDIO,1.0,30.0,871.5,0.759,0.449,0.594,232,17.18,34.4,2.34,4.69,27.13,56.92,24.26,70.77,72.74,1.249,MA,4,134,280,232,0.412336,0.098277,232,22185,1.73285,Alto,3,165
232,OAXACA,20,SAN LUCAS OJITLAN,ALICIA MORENO  PEREDA ,M,COALICION,PTMORENAPES,2,COALICION ,22185.0,10616.0,11569.0,232,184,1,SAN JUAN BAUTISTA TUXTEPEC,1265,18,NO,0,,,,,,,,,,,,,,186,RURAL,1,232.0,1915.0,0.587,MEDIO,1.0,30.0,871.5,0.759,0.449,0.594,232,17.18,34.4,2.34,4.69,27.13,56.92,24.26,70.77,72.74,1.249,MA,4,134,280,232,0.412336,0.098277,232,22185,1.73285,Alto,3,165
233,OAXACA,20,SAN LUCAS QUIAVINI,VICENTE  SANTOS  LOPEZ,H,USOS Y COSTUMBRES,,4,USOS Y COSTUMBRES,1720.0,728.0,992.0,233,858,4,TLACOLULA DE MATAMOROS,1266,45,NO,0,,,,,,,,,,,,,,858,URBANO,2,233.0,2306.0,0.535,BAJO,0.0,35.3,762.4,0.715,0.372,0.574,233,30.75,53.55,4.72,1.15,0.0,44.37,18.43,100.0,77.84,1.356,MA,4,108,231,233,0.36117,0.104571,233,1720,0.624234,Medio,2,546
234,OAXACA,20,SAN LUCAS ZOQUIAPAM,ALFREDO  CARRERA  HERNANDEZ,H,USOS Y COSTUMBRES,,4,USOS Y COSTUMBRES,7163.0,3443.0,3720.0,234,383,2,TEOTITLAN DE FLORES MAGON,1267,27,SI,1,287.0,201267B01,1267.0,B,1.0,35.0,0.0,4.0,39.0,1454.0,Actas de mesas receptoras,NO,2021-01-08 23:00:43,383,MIXTO,0,234.0,2301.0,0.535,BAJO,0.0,36.3,495.8,0.706,0.427,0.509,234,32.61,50.68,0.83,3.95,10.97,57.31,32.63,100.0,79.26,1.999,MA,4,28,81,234,0.368721,0.135178,234,7163,2.23857,Muy alto,4,91
234,OAXACA,20,SAN LUCAS ZOQUIAPAM,ALFREDO  CARRERA  HERNANDEZ,H,USOS Y COSTUMBRES,,4,USOS Y COSTUMBRES,7163.0,3443.0,3720.0,234,383,2,TEOTITLAN DE FLORES MAGON,1267,27,SI,1,288.0,201267C01,1267.0,C,1.0,48.0,3.0,5.0,56.0,1454.0,Actas de mesas receptoras,NO,2021-01-08 23:00:05,383,MIXTO,0,234.0,2301.0,0.535,BAJO,0.0,36.3,495.8,0.706,0.427,0.509,234,32.61,50.68,0.83,3.95,10.97,57.31,32.63,100.0,79.26,1.999,MA,4,28,81,234,0.368721,0.135178,234,7163,2.23857,Muy alto,4,91
234,OAXACA,20,SAN LUCAS ZOQUIAPAM,ALFREDO  CARRERA  HERNANDEZ,H,USOS Y COSTUMBRES,,4,USOS Y COSTUMBRES,7163.0,3443.0,3720.0,234,383,2,TEOTITLAN DE FLORES MAGON,1267,27,SI,1,289.0,201267C02,1267.0,C,2.0,44.0,3.0,4.0,51.0,1454.0,Actas de mesas receptoras,NO,2021-01-08 22:58:52,383,MIXTO,0,234.0,2301.0,0.535,BAJO,0.0,36.3,495.8,0.706,0.427,0.509,234,32.61,50.68,0.83,3.95,10.97,57.31,32.63,100.0,79.26,1.999,MA,4,28,81,234,0.368721,0.135178,234,7163,2.23857,Muy alto,4,91
234,OAXACA,20,SAN LUCAS ZOQUIAPAM,ALFREDO  CARRERA  HERNANDEZ,H,USOS Y COSTUMBRES,,4,USOS Y COSTUMBRES,7163.0,3443.0,3720.0,234,384,2,TEOTITLAN DE FLORES MAGON,1268,27,NO,0,,,,,,,,,,,,,,384,RURAL,1,234.0,2301.0,0.535,BAJO,0.0,36.3,495.8,0.706,0.427,0.509,234,32.61,50.68,0.83,3.95,10.97,57.31,32.63,100.0,79.26,1.999,MA,4,28,81,234,0.368721,0.135178,234,7163,2.23857,Muy alto,4,91
234,OAXACA,20,SAN LUCAS ZOQUIAPAM,ALFREDO  CARRERA  HERNANDEZ,H,USOS Y COSTUMBRES,,4,USOS Y COSTUMBRES,7163.0,3443.0,3720.0,234,385,2,TEOTITLAN DE FLORES MAGON,1269,27,NO,0,,,,,,,,,,,,,,385,RURAL,1,234.0,2301.0,0.535,BAJO,0.0,36.3,495.8,0.706,0.427,0.509,234,32.61,50.68,0.83,3.95,10.97,57.31,32.63,100.0,79.26,1.999,MA,4,28,81,234,0.368721,0.135178,234,7163,2.23857,Muy alto,4,91
234,OAXACA,20,SAN LUCAS ZOQUIAPAM,ALFREDO  CARRERA  HERNANDEZ,H,USOS Y COSTUMBRES,,4,USOS Y COSTUMBRES,7163.0,3443.0,3720.0,234,386,2,TEOTITLAN DE FLORES MAGON,1270,42,NO,0,,,,,,,,,,,,,,386,RURAL,1,234.0,2301.0,0.535,BAJO,0.0,36.3,495.8,0.706,0.427,0.509,234,32.61,50.68,0.83,3.95,10.97,57.31,32.63,100.0,79.26,1.999,MA,4,28,81,234,0.368721,0.135178,234,7163,2.23857,Muy alto,4,91
235,OAXACA,20,SAN LUIS AMATLAN,SISTEMA DE USOS Y COSTUMBRES  ,,SISTEMA DE USOS Y COSTUMBRES,,4,,3829.0,1793.0,2036.0,235,2335,10,MIAHUATLAN DE PORFIRIO DIAZ,1271,11,NO,0,,,,,,,,,,,,,,2335,MIXTO,0,235.0,2320.0,0.531,BAJO,0.0,31.8,611.0,0.744,0.373,0.541,235,24.92,45.17,4.1,6.65,17.23,45.7,7.3,100.0,57.9,1.074,A,3,177,356,235,0.363052,0.183036,235,3829,0.8338909999999999,Medio,2,436
235,OAXACA,20,SAN LUIS AMATLAN,SISTEMA DE USOS Y COSTUMBRES  ,,SISTEMA DE USOS Y COSTUMBRES,,4,,3829.0,1793.0,2036.0,235,2336,10,MIAHUATLAN DE PORFIRIO DIAZ,1272,11,NO,0,,,,,,,,,,,,,,2336,MIXTO,0,235.0,2320.0,0.531,BAJO,0.0,31.8,611.0,0.744,0.373,0.541,235,24.92,45.17,4.1,6.65,17.23,45.7,7.3,100.0,57.9,1.074,A,3,177,356,235,0.363052,0.183036,235,3829,0.8338909999999999,Medio,2,436
235,OAXACA,20,SAN LUIS AMATLAN,SISTEMA DE USOS Y COSTUMBRES  ,,SISTEMA DE USOS Y COSTUMBRES,,4,,3829.0,1793.0,2036.0,235,2337,10,MIAHUATLAN DE PORFIRIO DIAZ,1273,12,NO,0,,,,,,,,,,,,,,2337,RURAL,1,235.0,2320.0,0.531,BAJO,0.0,31.8,611.0,0.744,0.373,0.541,235,24.92,45.17,4.1,6.65,17.23,45.7,7.3,100.0,57.9,1.074,A,3,177,356,235,0.363052,0.183036,235,3829,0.8338909999999999,Medio,2,436
235,OAXACA,20,SAN LUIS AMATLAN,SISTEMA DE USOS Y COSTUMBRES  ,,SISTEMA DE USOS Y COSTUMBRES,,4,,3829.0,1793.0,2036.0,235,2338,10,MIAHUATLAN DE PORFIRIO DIAZ,1274,12,NO,0,,,,,,,,,,,,,,2338,RURAL,1,235.0,2320.0,0.531,BAJO,0.0,31.8,611.0,0.744,0.373,0.541,235,24.92,45.17,4.1,6.65,17.23,45.7,7.3,100.0,57.9,1.074,A,3,177,356,235,0.363052,0.183036,235,3829,0.8338909999999999,Medio,2,436
236,OAXACA,20,SAN MARCIAL OZOLOTEPEC,ZACARIAS  JUAREZ  CRUZ,H,USOS Y COSTUMBRES,,4,USOS Y COSTUMBRES,1372.0,630.0,742.0,236,2339,10,MIAHUATLAN DE PORFIRIO DIAZ,1276,19,NO,0,,,,,,,,,,,,,,2339,MIXTO,0,236.0,2391.0,0.511,BAJO,0.0,40.6,488.0,0.67,0.394,0.507,236,28.02,51.49,1.22,18.3,9.63,54.64,22.77,100.0,60.13,2.009,MA,4,27,79,236,0.389545,,236,1372,3.048957,Muy alto,4,26
236,OAXACA,20,SAN MARCIAL OZOLOTEPEC,ZACARIAS  JUAREZ  CRUZ,H,USOS Y COSTUMBRES,,4,USOS Y COSTUMBRES,1372.0,630.0,742.0,236,2340,10,MIAHUATLAN DE PORFIRIO DIAZ,1277,19,NO,0,,,,,,,,,,,,,,2340,MIXTO,0,236.0,2391.0,0.511,BAJO,0.0,40.6,488.0,0.67,0.394,0.507,236,28.02,51.49,1.22,18.3,9.63,54.64,22.77,100.0,60.13,2.009,MA,4,27,79,236,0.389545,,236,1372,3.048957,Muy alto,4,26
237,OAXACA,20,SAN MARCOS ARTEAGA,IRMA GUERRERO  PASTRANA ,M,COALICION,PANPRDPMC,0,COALICION ,1568.0,734.0,834.0,237,1367,6,HEROICA CIUDAD DE TLAXIACO,1278,11,NO,0,,,,,,,,,,,,,,1367,MIXTO,0,237.0,1533.0,0.624,MEDIO,1.0,15.0,1044.5,0.887,0.44,0.622,237,15.5,34.45,0.7,0.49,0.42,29.78,4.57,100.0,58.45,-0.061,M,2,455,1216,237,0.362477,0.178287,237,1568,-0.47252,Bajo,1,1507
237,OAXACA,20,SAN MARCOS ARTEAGA,IRMA GUERRERO  PASTRANA ,M,COALICION,PANPRDPMC,0,COALICION ,1568.0,734.0,834.0,237,1368,6,HEROICA CIUDAD DE TLAXIACO,1279,11,NO,0,,,,,,,,,,,,,,1368,MIXTO,0,237.0,1533.0,0.624,MEDIO,1.0,15.0,1044.5,0.887,0.44,0.622,237,15.5,34.45,0.7,0.49,0.42,29.78,4.57,100.0,58.45,-0.061,M,2,455,1216,237,0.362477,0.178287,237,1568,-0.47252,Bajo,1,1507
237,OAXACA,20,SAN MARCOS ARTEAGA,IRMA GUERRERO  PASTRANA ,M,COALICION,PANPRDPMC,0,COALICION ,1568.0,734.0,834.0,237,1369,6,HEROICA CIUDAD DE TLAXIACO,1281,3,NO,0,,,,,,,,,,,,,,1369,RURAL,1,237.0,1533.0,0.624,MEDIO,1.0,15.0,1044.5,0.887,0.44,0.622,237,15.5,34.45,0.7,0.49,0.42,29.78,4.57,100.0,58.45,-0.061,M,2,455,1216,237,0.362477,0.178287,237,1568,-0.47252,Bajo,1,1507
238,OAXACA,20,SAN MARTIN DE LOS CANSECOS,VICENTA  RIOS  SANTIAGO ,M,USOS Y COSTUMBRES,,4,USOS Y COSTUMBRES,994.0,472.0,522.0,238,2341,10,MIAHUATLAN DE PORFIRIO DIAZ,1282,67,NO,0,,,,,,,,,,,,,,2341,URBANO,2,238.0,1963.0,0.58,MEDIO,1.0,28.3,561.5,0.774,0.479,0.528,238,10.71,29.35,6.63,0.83,4.85,43.12,9.56,100.0,49.35,0.096,A,3,422,1084,238,0.363064,0.175121,238,994,0.3323089999999999,Medio,2,713
239,OAXACA,20,SAN MARTIN HUAMELULPAM,JUAN  PEREZ HERNANDEZ,H,USOS Y COSTUMBRES,,4,USOS Y COSTUMBRES,1000.0,468.0,532.0,239,1370,6,HEROICA CIUDAD DE TLAXIACO,1283,28,SI,1,974.0,201283B01,1283.0,B,1.0,116.0,2.0,0.0,118.0,1209.0,Actas de mesas receptoras,NO,2021-01-08 20:26:41,1370,MIXTO,0,239.0,1156.0,0.654,MEDIO,1.0,23.6,897.4,0.814,0.575,0.599,239,6.37,25.0,0.89,2.77,20.79,27.39,23.07,100.0,69.91,0.304,A,3,371,893,239,0.388883,0.200382,239,1000,0.799804,Medio,2,458
239,OAXACA,20,SAN MARTIN HUAMELULPAM,JUAN  PEREZ HERNANDEZ,H,USOS Y COSTUMBRES,,4,USOS Y COSTUMBRES,1000.0,468.0,532.0,239,1370,6,HEROICA CIUDAD DE TLAXIACO,1283,28,SI,1,975.0,201283C01,1283.0,C,1.0,92.0,1.0,1.0,94.0,1208.0,Actas de mesas receptoras,NO,2021-01-08 20:25:08,1370,MIXTO,0,239.0,1156.0,0.654,MEDIO,1.0,23.6,897.4,0.814,0.575,0.599,239,6.37,25.0,0.89,2.77,20.79,27.39,23.07,100.0,69.91,0.304,A,3,371,893,239,0.388883,0.200382,239,1000,0.799804,Medio,2,458
240,OAXACA,20,SAN MARTIN ITUNYOSO,FRANCISCO  CRUZ  LOPEZ,H,USOS Y COSTUMBRES,,4,USOS Y COSTUMBRES,2749.0,1251.0,1498.0,240,1371,6,HEROICA CIUDAD DE TLAXIACO,1284,25,SI,1,976.0,201284B01,1284.0,B,1.0,597.0,13.0,16.0,626.0,1788.0,Actas de mesas receptoras,NO,2021-02-08 00:03:04,1371,MIXTO,0,240.0,2387.0,0.512,BAJO,0.0,41.9,440.6,0.658,0.416,0.491,240,35.65,48.66,1.22,3.92,43.36,49.22,41.5,100.0,70.45,2.348,MA,4,13,41,240,0.422871,,240,2749,2.812229,Muy alto,4,38
240,OAXACA,20,SAN MARTIN ITUNYOSO,FRANCISCO  CRUZ  LOPEZ,H,USOS Y COSTUMBRES,,4,USOS Y COSTUMBRES,2749.0,1251.0,1498.0,240,1371,6,HEROICA CIUDAD DE TLAXIACO,1284,25,SI,1,977.0,201284C01,1284.0,C,1.0,449.0,9.0,14.0,472.0,1788.0,Actas de mesas receptoras,NO,2021-02-08 00:05:11,1371,MIXTO,0,240.0,2387.0,0.512,BAJO,0.0,41.9,440.6,0.658,0.416,0.491,240,35.65,48.66,1.22,3.92,43.36,49.22,41.5,100.0,70.45,2.348,MA,4,13,41,240,0.422871,,240,2749,2.812229,Muy alto,4,38
241,OAXACA,20,SAN MARTIN LACHILA,LIBORIO  FABIAN  CHAVEZ,H,USOS Y COSTUMBRES,,4,USOS Y COSTUMBRES,1034.0,465.0,569.0,241,2342,10,MIAHUATLAN DE PORFIRIO DIAZ,1285,72,NO,0,,,,,,,,,,,,,,2342,MIXTO,0,241.0,1722.0,0.606,MEDIO,1.0,31.9,997.0,0.743,0.488,0.615,241,20.91,36.65,0.28,1.2,2.3,28.84,21.26,100.0,67.27,0.531,A,3,301,686,241,0.364296,0.205185,241,1034,0.13579,Medio,2,892
242,OAXACA,20,SAN MARTIN PERAS,ROMAN  JUAREZ  CRUZ,H,USOS Y COSTUMBRES,,4,USOS Y COSTUMBRES,12436.0,5854.0,6582.0,242,1372,6,HEROICA CIUDAD DE TLAXIACO,1286,60,NO,0,,,,,,,,,,,,,,1372,MIXTO,0,242.0,2453.0,0.436,BAJO,0.0,55.2,504.0,0.545,0.298,0.512,242,48.43,68.88,18.19,3.68,2.66,56.59,28.89,100.0,77.78,2.711,MA,4,8,22,242,0.492169,0.055091,242,12436,2.355732,Muy alto,4,71
242,OAXACA,20,SAN MARTIN PERAS,ROMAN  JUAREZ  CRUZ,H,USOS Y COSTUMBRES,,4,USOS Y COSTUMBRES,12436.0,5854.0,6582.0,242,1373,6,HEROICA CIUDAD DE TLAXIACO,1287,60,SI,1,978.0,201287B01,1287.0,B,1.0,106.0,6.0,6.0,118.0,1931.0,Actas de mesas receptoras,NO,2021-02-08 03:07:01,1373,MIXTO,0,242.0,2453.0,0.436,BAJO,0.0,55.2,504.0,0.545,0.298,0.512,242,48.43,68.88,18.19,3.68,2.66,56.59,28.89,100.0,77.78,2.711,MA,4,8,22,242,0.492169,0.055091,242,12436,2.355732,Muy alto,4,71
242,OAXACA,20,SAN MARTIN PERAS,ROMAN  JUAREZ  CRUZ,H,USOS Y COSTUMBRES,,4,USOS Y COSTUMBRES,12436.0,5854.0,6582.0,242,1373,6,HEROICA CIUDAD DE TLAXIACO,1287,60,SI,1,979.0,201287C01,1287.0,C,1.0,99.0,7.0,11.0,117.0,1931.0,Actas de paquetes de recuento,NO,2021-02-08 03:10:56,1373,MIXTO,0,242.0,2453.0,0.436,BAJO,0.0,55.2,504.0,0.545,0.298,0.512,242,48.43,68.88,18.19,3.68,2.66,56.59,28.89,100.0,77.78,2.711,MA,4,8,22,242,0.492169,0.055091,242,12436,2.355732,Muy alto,4,71
242,OAXACA,20,SAN MARTIN PERAS,ROMAN  JUAREZ  CRUZ,H,USOS Y COSTUMBRES,,4,USOS Y COSTUMBRES,12436.0,5854.0,6582.0,242,1373,6,HEROICA CIUDAD DE TLAXIACO,1287,60,SI,1,980.0,201287C02,1287.0,C,2.0,83.0,9.0,8.0,100.0,1931.0,Actas de mesas receptoras,NO,2021-02-08 03:05:56,1373,MIXTO,0,242.0,2453.0,0.436,BAJO,0.0,55.2,504.0,0.545,0.298,0.512,242,48.43,68.88,18.19,3.68,2.66,56.59,28.89,100.0,77.78,2.711,MA,4,8,22,242,0.492169,0.055091,242,12436,2.355732,Muy alto,4,71
242,OAXACA,20,SAN MARTIN PERAS,ROMAN  JUAREZ  CRUZ,H,USOS Y COSTUMBRES,,4,USOS Y COSTUMBRES,12436.0,5854.0,6582.0,242,1373,6,HEROICA CIUDAD DE TLAXIACO,1287,60,SI,1,981.0,201287C03,1287.0,C,3.0,82.0,3.0,0.0,85.0,1930.0,Actas de mesas receptoras,NO,2021-02-08 03:12:17,1373,MIXTO,0,242.0,2453.0,0.436,BAJO,0.0,55.2,504.0,0.545,0.298,0.512,242,48.43,68.88,18.19,3.68,2.66,56.59,28.89,100.0,77.78,2.711,MA,4,8,22,242,0.492169,0.055091,242,12436,2.355732,Muy alto,4,71
